0 0
20 0.0388018
40 0.151441
60 0.310796
80 0.475771
100 0.620126
120 0.73374
140 0.81751
160 0.876952
180 0.917916
200 0.945481
220 0.963817
240 0.975858
260 0.983589
280 0.988485
300 0.991613
320 0.993625
340 0.994924
360 0.995793
380 0.99642
400 0.996904
420 0.997299
440 0.997643
460 0.997951
480 0.998229
500 0.99848
520 0.99871
540 0.998916
560 0.999093
580 0.999246
600 0.999384
620 0.9995
640 0.999593
660 0.999674
680 0.999742
700 0.999794
720 0.999838
740 0.999877
760 0.999905
780 0.999924
800 0.999942
820 0.999956
840 0.999965
860 0.999972
880 0.999978
900 0.999982
920 0.999985
940 0.999987
960 0.999988
980 0.999989
1000 0.99999
