0 0 0
19.7327 4.23497e-05 4.23497e-05
39.4654 0.0011982 0.00124055
59.1981 0.00540314 0.00664369
78.9308 0.0124792 0.0191229
98.6635 0.0209902 0.040113
118.396 0.0295707 0.0696837
138.129 0.0372783 0.106962
157.862 0.0435872 0.150549
177.594 0.0482888 0.198838
197.327 0.0513935 0.250231
217.06 0.0530392 0.303271
236.792 0.0534286 0.356699
256.525 0.0527888 0.409488
276.258 0.051338 0.460826
295.991 0.0492787 0.510105
315.723 0.0467843 0.556889
335.456 0.0440011 0.60089
355.189 0.0410518 0.641942
374.921 0.0380291 0.679971
394.654 0.0350088 0.71498
414.387 0.0320486 0.747028
434.12 0.0291894 0.776218
453.852 0.026462 0.80268
473.585 0.0238858 0.826565
493.318 0.0214732 0.848039
513.05 0.0192306 0.867269
532.783 0.0171601 0.884429
552.516 0.0152589 0.899688
572.248 0.013522 0.91321
591.981 0.0119437 0.925154
611.714 0.0105153 0.935669
631.447 0.00922839 0.944897
651.179 0.00807321 0.952971
670.912 0.00704039 0.960011
690.645 0.00612033 0.966131
710.377 0.00530355 0.971435
730.11 0.00458115 0.976016
749.843 0.00394422 0.97996
769.575 0.00338467 0.983345
789.308 0.00289472 0.98624
809.041 0.00246732 0.988707
828.774 0.00209542 0.990802
848.506 0.00177329 0.992576
868.239 0.00149493 0.994071
887.972 0.00125541 0.995326
907.704 0.00105 0.996376
927.437 0.000874493 0.997251
947.17 0.000725113 0.997976
966.903 0.000598471 0.998574
986.635 0.000491501 0.999066
1006.37 0.000401575 0.999467
1026.1 0.000326273 0.999793
1045.83 0.000263537 1.00006
1065.57 0.0002115 1.00027
1085.3 0.000168566 1.00044
1105.03 0.000133336 1.00057
1124.76 0.000104598 1.00068
1144.5 8.13036e-05 1.00076
1164.23 6.25522e-05 1.00082
1183.96 4.7575e-05 1.00087
1203.7 3.57061e-05 1.0009
1223.43 2.63948e-05 1.00093
1243.16 1.91652e-05 1.00095
1262.89 1.36219e-05 1.00096
1282.63 9.43236e-06 1.00097
1302.36 6.32188e-06 1.00098
1322.09 4.06134e-06 1.00098
1341.82 2.46404e-06 1.00098
1361.56 1.37703e-06 1.00098
1381.29 6.76583e-07 1.00099
1401.02 2.63406e-07 1.00099
1420.75 5.85901e-08 1.00099
1440.49 3.26532e-11 1.00099
1460.22 3.9539e-08 1.00099
1479.95 1.40248e-07 1.00099
1499.69 2.74488e-07 1.00099
1519.42 4.21976e-07 1.00099
1539.15 5.68276e-07 1.00099
1558.88 7.03661e-07 1.00099
1578.62 8.2183e-07 1.00099
1598.35 9.1939e-07 1.00099
1618.08 9.94742e-07 1.00099
1637.81 1.04802e-06 1.00099
1657.55 1.08026e-06 1.00099
1677.28 1.09322e-06 1.00099
1697.01 1.08901e-06 1.001
1716.75 1.0701e-06 1.001
1736.48 1.0388e-06 1.001
1756.21 9.97547e-07 1.001
1775.94 9.48632e-07 1.001
1795.68 8.94078e-07 1.001
1815.41 8.35665e-07 1.001
1835.14 7.75116e-07 1.001
1854.87 7.13699e-07 1.001
1874.61 6.52684e-07 1.001
1894.34 5.92976e-07 1.001
1914.07 5.35336e-07 1.001
1933.81 4.8035e-07 1.001
1953.54 4.28444e-07 1.00101
1973.27 3.79906e-07 1.00101
1993 3.34903e-07 1.00101
2012.74 2.93533e-07 1.00101
2032.47 2.55762e-07 1.00101
2052.2 2.21547e-07 1.00101
2071.93 1.90748e-07 1.00101
2091.67 1.63217e-07 1.00101
2111.4 1.38772e-07 1.00101
2131.13 1.17204e-07 1.00101
2150.86 9.82892e-08 1.00101
2170.6 8.18157e-08 1.00101
2190.33 6.75634e-08 1.00101
2210.06 5.53146e-08 1.00101
2229.8 4.48621e-08 1.00101
2249.53 3.60094e-08 1.00101
2269.26 2.85725e-08 1.00101
2288.99 2.23756e-08 1.00101
2308.73 1.72636e-08 1.00101
2328.46 1.30879e-08 1.00101
2348.19 9.71952e-09 1.00101
2367.92 7.03869e-09 1.00101
2387.66 4.94025e-09 1.00101
2407.39 3.3306e-09 1.00101
2427.12 2.12721e-09 1.00101
2446.86 1.25822e-09 1.00101
2466.59 6.61081e-10 1.00101
2486.32 2.82085e-10 1.00101
2506.05 7.52725e-11 1.00101
2525.79 1.70907e-12 1.00101
2545.52 2.86828e-11 1.00101
2565.25 1.28971e-10 1.00101
2584.98 2.80153e-10 1.00101
2604.72 4.64008e-10 1.00101
2624.45 6.65911e-10 1.00101
2644.18 8.74303e-10 1.00101
2663.92 1.08027e-09 1.00101
2683.65 1.27709e-09 1.00101
2703.38 1.45992e-09 1.00101
2723.11 1.62539e-09 1.00101
2742.85 1.77134e-09 1.00101
2762.58 1.89683e-09 1.00101
2782.31 2.00122e-09 1.00101
2802.04 2.08509e-09 1.00101
2821.78 2.14913e-09 1.00101
2841.51 2.19427e-09 1.00101
2861.24 2.22207e-09 1.00101
2880.97 2.23387e-09 1.00101
2900.71 2.23109e-09 1.00101
2920.44 2.21565e-09 1.00101
2940.17 2.18881e-09 1.00101
2959.91 2.15213e-09 1.00101
2979.64 2.10724e-09 1.00101
2999.37 2.05551e-09 1.00101
3019.1 1.99806e-09 1.00101
3038.84 1.93611e-09 1.00101
3058.57 1.87069e-09 1.00101
3078.3 1.8028e-09 1.00101
3098.03 1.73323e-09 1.00101
3117.77 1.66278e-09 1.00101
3137.5 1.59204e-09 1.00101
3157.23 1.52159e-09 1.00101
3176.97 1.45191e-09 1.00101
3196.7 1.38341e-09 1.00101
3216.43 1.31637e-09 1.00101
3236.16 1.25109e-09 1.00101
3255.9 1.1878e-09 1.00101
3275.63 1.12662e-09 1.00101
3295.36 1.0677e-09 1.00101
3315.09 1.01109e-09 1.00101
3334.83 9.56881e-10 1.00101
3354.56 9.05086e-10 1.00101
3374.29 8.55677e-10 1.00101
3394.03 8.08646e-10 1.00101
3413.76 7.63952e-10 1.00101
3433.49 7.2155e-10 1.00101
3453.22 6.81361e-10 1.00101
3472.96 6.43353e-10 1.00101
3492.69 6.07406e-10 1.00101
3512.42 5.73478e-10 1.00101
3532.15 5.41433e-10 1.00101
3551.89 5.11243e-10 1.00101
3571.62 4.82788e-10 1.00101
3591.35 4.5597e-10 1.00101
3611.09 4.30743e-10 1.00101
3630.82 4.06997e-10 1.00101
3650.55 3.84675e-10 1.00101
3670.28 3.63655e-10 1.00101
3690.02 3.43931e-10 1.00101
3709.75 3.25339e-10 1.00101
3729.48 3.07891e-10 1.00101
3749.21 2.91475e-10 1.00101
3768.95 2.76041e-10 1.00101
3788.68 2.61526e-10 1.00101
3808.41 2.47879e-10 1.00101
3828.14 2.3504e-10 1.00101
3847.88 2.2296e-10 1.00101
3867.61 2.11588e-10 1.00101
3887.34 2.00885e-10 1.00101
3907.08 1.90807e-10 1.00101
3926.81 1.81314e-10 1.00101
3946.54 1.72364e-10 1.00101
