0 0 0
19.7327 0.114469 0.114469
39.4654 0.204394 0.318863
59.1981 0.184881 0.503744
78.9308 0.13781 0.641554
98.6635 0.0971535 0.738707
118.396 0.0676812 0.806388
138.129 0.0472859 0.853674
157.862 0.0333099 0.886984
177.594 0.0237169 0.910701
197.327 0.0170984 0.927799
217.06 0.0125057 0.940305
236.792 0.00930215 0.949607
256.525 0.00705729 0.956664
276.258 0.0054772 0.962142
295.991 0.00435935 0.966501
315.723 0.00356345 0.970064
335.456 0.00299159 0.973056
355.189 0.00257523 0.975631
374.921 0.00226627 0.977898
394.654 0.00203095 0.979929
414.387 0.00184609 0.981775
434.12 0.00169523 0.98347
453.852 0.0015673 0.985037
473.585 0.00145478 0.986492
493.318 0.00135271 0.987845
513.05 0.00125784 0.989103
532.783 0.00116828 0.990271
552.516 0.00108284 0.991354
572.248 0.0010009 0.992355
591.981 0.000922236 0.993277
611.714 0.000846872 0.994124
631.447 0.000774849 0.994898
651.179 0.000706236 0.995605
670.912 0.000641291 0.996246
690.645 0.000580047 0.996826
710.377 0.000522611 0.997349
730.11 0.000469022 0.997818
749.843 0.000419276 0.998237
769.575 0.000373339 0.99861
789.308 0.000331119 0.998941
809.041 0.000292513 0.999234
828.774 0.000257379 0.999491
848.506 0.000225541 0.999717
868.239 0.000196832 0.999914
887.972 0.000171067 1.00008
907.704 0.000148032 1.00023
927.437 0.000127552 1.00036
947.17 0.000109401 1.00047
966.903 9.34024e-05 1.00056
986.635 7.93608e-05 1.00064
1006.37 6.70932e-05 1.00071
1026.1 5.64254e-05 1.00077
1045.83 4.71946e-05 1.00081
1065.57 3.92442e-05 1.00085
1085.3 3.24348e-05 1.00088
1105.03 2.66306e-05 1.00091
1124.76 2.17113e-05 1.00093
1144.5 1.75665e-05 1.00095
1164.23 1.40973e-05 1.00096
1183.96 1.12111e-05 1.00098
1203.7 8.82715e-06 1.00098
1223.43 6.87342e-06 1.00099
1243.16 5.28541e-06 1.001
1262.89 4.00693e-06 1.001
1282.63 2.98832e-06 1.001
1302.36 2.18615e-06 1.00101
1322.09 1.56319e-06 1.00101
1341.82 1.08715e-06 1.00101
1361.56 7.30467e-07 1.00101
1381.29 4.69703e-07 1.00101
1401.02 2.85095e-07 1.00101
1420.75 1.60088e-07 1.00101
1440.49 8.09695e-08 1.00101
1460.22 3.6432e-08 1.00101
1479.95 1.72774e-08 1.00101
1499.69 1.61041e-08 1.00101
1519.42 2.70333e-08 1.00101
1539.15 4.54692e-08 1.00101
1558.88 6.78861e-08 1.00101
1578.62 9.16469e-08 1.00101
1598.35 1.14834e-07 1.00101
1618.08 1.36118e-07 1.00101
1637.81 1.54631e-07 1.00101
1657.55 1.6988e-07 1.00101
1677.28 1.81647e-07 1.00101
1697.01 1.89926e-07 1.00101
1716.75 1.9486e-07 1.00101
1736.48 1.96702e-07 1.00101
1756.21 1.95779e-07 1.00101
1775.94 1.9244e-07 1.00101
1795.68 1.8706e-07 1.00101
1815.41 1.80013e-07 1.00101
1835.14 1.71653e-07 1.00101
1854.87 1.62302e-07 1.00101
1874.61 1.52272e-07 1.00101
1894.34 1.41828e-07 1.00101
1914.07 1.31195e-07 1.00101
1933.81 1.20578e-07 1.00101
1953.54 1.10144e-07 1.00101
1973.27 1.00016e-07 1.00101
1993 9.03091e-08 1.00101
2012.74 8.11002e-08 1.00101
2032.47 7.24436e-08 1.00101
2052.2 6.43734e-08 1.00101
2071.93 5.69119e-08 1.00101
2091.67 5.00631e-08 1.00101
2111.4 4.38195e-08 1.00101
2131.13 3.81652e-08 1.00101
2150.86 3.30766e-08 1.00101
2170.6 2.85245e-08 1.00101
2190.33 2.4476e-08 1.00101
2210.06 2.08967e-08 1.00101
2229.8 1.77495e-08 1.00101
2249.53 1.49977e-08 1.00101
2269.26 1.26054e-08 1.00101
2288.99 1.05362e-08 1.00101
2308.73 8.75746e-09 1.00101
2328.46 7.23711e-09 1.00101
2348.19 5.94489e-09 1.00101
2367.92 4.85314e-09 1.00101
2387.66 3.9366e-09 1.00101
2407.39 3.17217e-09 1.00101
2427.12 2.53894e-09 1.00101
2446.86 2.01818e-09 1.00101
2466.59 1.59334e-09 1.00101
2486.32 1.24955e-09 1.00101
2506.05 9.74015e-10 1.00101
2525.79 7.5533e-10 1.00101
2545.52 5.83829e-10 1.00101
2565.25 4.51065e-10 1.00101
2584.98 3.49838e-10 1.00101
2604.72 2.74047e-10 1.00101
2624.45 2.18542e-10 1.00101
2644.18 1.79006e-10 1.00101
2663.92 1.51872e-10 1.00101
2683.65 1.34198e-10 1.00101
2703.38 1.23576e-10 1.00101
2723.11 1.18076e-10 1.00101
2742.85 1.16158e-10 1.00101
2762.58 1.16613e-10 1.00101
2782.31 1.18497e-10 1.00101
2802.04 1.21094e-10 1.00101
2821.78 1.23884e-10 1.00101
2841.51 1.26485e-10 1.00101
2861.24 1.28642e-10 1.00101
2880.97 1.30195e-10 1.00101
2900.71 1.31043e-10 1.00101
2920.44 1.31165e-10 1.00101
2940.17 1.30568e-10 1.00101
2959.91 1.29269e-10 1.00101
2979.64 1.27344e-10 1.00101
2999.37 1.24854e-10 1.00101
3019.1 1.2186e-10 1.00101
3038.84 1.18466e-10 1.00101
3058.57 1.14729e-10 1.00101
3078.3 1.10729e-10 1.00101
3098.03 1.06535e-10 1.00101
3117.77 1.02207e-10 1.00101
3137.5 9.78006e-11 1.00101
3157.23 9.33678e-11 1.00101
3176.97 8.89491e-11 1.00101
3196.7 8.45821e-11 1.00101
3216.43 8.02966e-11 1.00101
3236.16 7.61167e-11 1.00101
3255.9 7.20623e-11 1.00101
3275.63 6.81493e-11 1.00101
3295.36 6.43862e-11 1.00101
3315.09 6.07826e-11 1.00101
3334.83 5.73427e-11 1.00101
3354.56 5.40677e-11 1.00101
3374.29 5.09598e-11 1.00101
3394.03 4.80139e-11 1.00101
3413.76 4.52286e-11 1.00101
3433.49 4.25993e-11 1.00101
3453.22 4.01209e-11 1.00101
3472.96 3.77892e-11 1.00101
3492.69 3.55936e-11 1.00101
3512.42 3.35321e-11 1.00101
3532.15 3.15961e-11 1.00101
3551.89 2.97796e-11 1.00101
3571.62 2.80761e-11 1.00101
3591.35 2.64773e-11 1.00101
3611.09 2.4979e-11 1.00101
3630.82 2.35753e-11 1.00101
3650.55 2.2258e-11 1.00101
3670.28 2.10238e-11 1.00101
3690.02 1.98672e-11 1.00101
3709.75 1.87826e-11 1.00101
3729.48 1.7765e-11 1.00101
3749.21 1.68104e-11 1.00101
3768.95 1.59144e-11 1.00101
3788.68 1.50733e-11 1.00101
3808.41 1.42836e-11 1.00101
3828.14 1.35414e-11 1.00101
3847.88 1.2844e-11 1.00101
3867.61 1.21881e-11 1.00101
3887.34 1.15712e-11 1.00101
3907.08 1.09905e-11 1.00101
3926.81 1.04437e-11 1.00101
3946.54 9.92859e-12 1.00101
